trip_id,start_time,end_time,start_station,end_station,user_type,distance_km,bike_type,temperature_c,rain_mm,trip_duration_min,day,day_type,month
182,2024-10-23 21:00:00,2024-10-23 21:18:54,St Kilda,CBD Central,Casual,5.89,Standard,20.1,3.6,18.9,Wednesday,Weekday,10
183,2024-03-21 10:00:00,2024-03-21 10:05:54,Richmond,CBD Central,Casual,2.33,Electric,24.4,0.7,5.9,Thursday,Weekday,3
184,2024-09-18 23:00:00,2024-09-18 23:27:12,CBD Central,Southbank,Subscriber,4.59,Standard,29.3,0.4,27.2,Wednesday,Weekday,9
185,2024-06-27 10:00:00,2024-06-27 10:06:24,Richmond,Southbank,Subscriber,2.13,Electric,21.4,3.0,6.4,Thursday,Weekday,6
186,2024-04-14 15:00:00,2024-04-14 15:04:00,Carlton,Fitzroy,Subscriber,1.47,Standard,21.1,1.4,4.0,Sunday,Weekend,4
187,2024-01-28 11:00:00,2024-01-28 11:22:24,Docklands,Richmond,Casual,7.91,Standard,24.7,0.5,22.4,Sunday,Weekend,1
188,2024-04-27 03:00:00,2024-04-27 03:06:12,St Kilda,Docklands,Subscriber,1.07,Standard,14.6,1.1,6.2,Saturday,Weekend,4
189,2024-10-22 18:00:00,2024-10-22 18:07:42,St Kilda,Carlton,Casual,1.61,Electric,21.2,0.1,7.7,Tuesday,Weekday,10
190,2024-09-29 18:00:00,2024-09-29 18:46:30,Fitzroy,Fitzroy,Subscriber,8.84,Electric,12.5,5.4,46.5,Sunday,Weekend,9
191,2024-03-23 18:00:00,2024-03-23 18:11:12,St Kilda,CBD Central,Subscriber,2.1,Electric,13.4,4.0,11.2,Saturday,Weekend,3
192,2024-12-13 10:00:00,2024-12-13 10:03:06,Docklands,Southbank,Subscriber,1.1,Electric,15.1,0.1,3.1,Friday,Weekday,12
193,2024-05-01 07:00:00,2024-05-01 07:14:36,Carlton,St Kilda,Subscriber,3.98,Electric,25.6,1.8,14.6,Wednesday,Weekday,5
194,2024-03-13 06:00:00,2024-03-13 06:07:42,St Kilda,Docklands,Casual,2.67,Electric,17.2,0.7,7.7,Wednesday,Weekday,3
195,2024-03-17 19:00:00,2024-03-17 19:07:12,Fitzroy,Fitzroy,Subscriber,1.86,Standard,13.3,4.6,7.2,Sunday,Weekend,3
196,2024-12-27 16:00:00,2024-12-27 16:25:30,Docklands,St Kilda,Subscriber,5.0,Standard,22.6,1.6,25.5,Friday,Weekday,12
197,2024-05-04 00:00:00,2024-05-04 00:01:48,CBD Central,Docklands,Subscriber,0.63,Standard,8.1,3.6,1.8,Saturday,Weekend,5
198,2024-03-22 15:00:00,2024-03-22 15:10:12,Southbank,Richmond,Subscriber,3.3,Standard,6.8,0.1,10.2,Friday,Weekday,3
199,2024-08-27 23:00:00,2024-08-27 23:04:18,Southbank,Richmond,Subscriber,0.83,Standard,16.5,4.7,4.3,Tuesday,Weekday,8
200,2024-10-05 22:00:00,2024-10-05 22:19:24,CBD Central,St Kilda,Subscriber,7.7,Standard,16.4,0.6,19.4,Saturday,Weekend,10
201,2024-04-09 09:00:00,2024-04-09 09:55:36,Richmond,Southbank,Subscriber,13.57,Electric,24.3,2.0,55.6,Tuesday,Weekday,4
202,2024-07-16 08:00:00,2024-07-16 08:04:54,St Kilda,Fitzroy,Subscriber,1.62,Electric,25.2,1.2,4.9,Tuesday,Weekday,7
203,2024-03-16 02:00:00,2024-03-16 02:23:00,Southbank,Fitzroy,Casual,4.01,Standard,17.4,0.1,23.0,Saturday,Weekend,3
204,2024-12-05 19:00:00,2024-12-05 19:01:54,Richmond,Richmond,Subscriber,0.53,Electric,16.8,3.5,1.9,Thursday,Weekday,12
205,2024-12-04 08:00:00,2024-12-04 08:01:54,Southbank,Docklands,Subscriber,0.76,Electric,13.3,0.3,1.9,Wednesday,Weekday,12
206,2024-10-02 16:00:00,2024-10-02 16:05:24,CBD Central,St Kilda,Subscriber,2.11,Standard,17.3,2.6,5.4,Wednesday,Weekday,10
207,2024-08-18 14:00:00,2024-08-18 14:11:18,St Kilda,Southbank,Casual,2.51,Electric,2.7,0.1,11.3,Sunday,Weekend,8
208,2024-06-18 05:00:00,2024-06-18 05:04:54,St Kilda,CBD Central,Subscriber,1.89,Standard,15.3,0.2,4.9,Tuesday,Weekday,6
209,2024-01-11 22:00:00,2024-01-11 22:12:18,Richmond,Fitzroy,Subscriber,2.95,Standard,17.5,1.5,12.3,Thursday,Weekday,1
210,2024-09-18 23:00:00,2024-09-18 23:13:48,CBD Central,CBD Central,Casual,5.25,Electric,13.3,2.6,13.8,Wednesday,Weekday,9
211,2024-03-26 09:00:00,2024-03-26 09:09:36,Richmond,Southbank,Subscriber,3.35,Electric,14.1,1.6,9.6,Tuesday,Weekday,3
212,2024-08-13 23:00:00,2024-08-13 23:18:24,St Kilda,Richmond,Casual,4.68,Standard,16.2,3.3,18.4,Tuesday,Weekday,8
213,2024-07-08 12:00:00,2024-07-08 12:02:42,St Kilda,Fitzroy,Subscriber,1.05,Electric,18.0,3.4,2.7,Monday,Weekday,7
214,2024-05-09 12:00:00,2024-05-09 12:10:12,Docklands,Fitzroy,Subscriber,2.95,Electric,23.2,0.9,10.2,Thursday,Weekday,5
215,2024-10-25 06:00:00,2024-10-25 06:41:30,Richmond,St Kilda,Casual,10.21,Electric,20.6,1.1,41.5,Friday,Weekday,10
216,2024-11-04 08:00:00,2024-11-04 08:07:12,Docklands,CBD Central,Casual,1.7,Electric,23.3,3.8,7.2,Monday,Weekday,11
217,2024-05-12 02:00:00,2024-05-12 02:09:42,CBD Central,Richmond,Subscriber,3.88,Electric,21.4,5.1,9.7,Sunday,Weekend,5
218,2024-04-03 23:00:00,2024-04-03 23:11:24,Carlton,St Kilda,Casual,4.05,Electric,18.7,0.9,11.4,Wednesday,Weekday,4
219,2024-02-18 02:00:00,2024-02-18 02:05:48,Southbank,Carlton,Subscriber,1.47,Standard,31.4,3.7,5.8,Sunday,Weekend,2
220,2024-07-06 11:00:00,2024-07-06 11:04:12,Docklands,CBD Central,Casual,0.96,Electric,13.7,0.3,4.2,Saturday,Weekend,7
221,2024-09-19 07:00:00,2024-09-19 07:14:12,Southbank,CBD Central,Subscriber,3.11,Electric,12.5,1.5,14.2,Thursday,Weekday,9
222,2024-09-15 05:00:00,2024-09-15 05:13:36,Fitzroy,Carlton,Subscriber,3.09,Standard,17.1,2.5,13.6,Sunday,Weekend,9
223,2024-03-09 16:00:00,2024-03-09 16:12:36,CBD Central,Southbank,Casual,2.44,Electric,17.6,0.6,12.6,Saturday,Weekend,3
224,2024-08-18 19:00:00,2024-08-18 19:53:00,Carlton,Southbank,Casual,15.27,Electric,18.8,1.6,53.0,Sunday,Weekend,8
225,2024-06-23 23:00:00,2024-06-23 23:07:36,Fitzroy,Fitzroy,Subscriber,1.34,Standard,12.3,1.2,7.6,Sunday,Weekend,6
226,2024-12-17 21:00:00,2024-12-17 21:16:48,Fitzroy,Docklands,Subscriber,2.85,Standard,29.7,1.3,16.8,Tuesday,Weekday,12
227,2024-04-16 13:00:00,2024-04-16 13:26:12,St Kilda,St Kilda,Subscriber,8.41,Standard,15.9,0.2,26.2,Tuesday,Weekday,4
228,2024-08-21 00:00:00,2024-08-21 00:04:18,Fitzroy,Docklands,Subscriber,0.82,Electric,12.2,0.2,4.3,Wednesday,Weekday,8
229,2024-01-05 02:00:00,2024-01-05 02:09:54,CBD Central,Fitzroy,Subscriber,3.75,Standard,19.6,1.7,9.9,Friday,Weekday,1
230,2024-04-01 16:00:00,2024-04-01 16:11:00,Docklands,Docklands,Subscriber,2.12,Standard,24.6,0.2,11.0,Monday,Weekday,4
231,2024-05-03 09:00:00,2024-05-03 09:10:36,CBD Central,CBD Central,Subscriber,3.21,Standard,27.7,0.9,10.6,Friday,Weekday,5
232,2024-07-26 05:00:00,2024-07-26 05:15:12,Docklands,CBD Central,Casual,5.09,Electric,3.6,1.9,15.2,Friday,Weekday,7
233,2024-07-03 17:00:00,2024-07-03 17:02:24,Fitzroy,Carlton,Subscriber,0.54,Electric,22.6,2.8,2.4,Wednesday,Weekday,7
234,2024-04-29 13:00:00,2024-04-29 13:15:42,Fitzroy,Carlton,Subscriber,6.11,Electric,28.5,1.3,15.7,Monday,Weekday,4
235,2024-02-09 20:00:00,2024-02-09 20:14:06,Carlton,Fitzroy,Subscriber,4.04,Standard,14.4,1.5,14.1,Friday,Weekday,2
236,2024-12-14 00:00:00,2024-12-14 00:06:30,Docklands,Fitzroy,Subscriber,1.59,Electric,16.6,3.0,6.5,Saturday,Weekend,12
237,2024-08-25 11:00:00,2024-08-25 11:04:48,Fitzroy,Richmond,Subscriber,1.87,Electric,12.3,1.7,4.8,Sunday,Weekend,8
238,2024-10-16 08:00:00,2024-10-16 08:01:42,St Kilda,Fitzroy,Subscriber,0.63,Electric,14.6,0.9,1.7,Wednesday,Weekday,10
239,2024-07-06 05:00:00,2024-07-06 05:09:24,Southbank,CBD Central,Casual,3.25,Electric,11.6,2.0,9.4,Saturday,Weekend,7
240,2024-07-23 15:00:00,2024-07-23 15:13:12,Carlton,Docklands,Casual,3.16,Standard,23.6,1.5,13.2,Tuesday,Weekday,7
241,2024-06-15 03:00:00,2024-06-15 03:09:06,CBD Central,St Kilda,Casual,2.4,Standard,17.4,1.8,9.1,Saturday,Weekend,6
242,2024-09-07 15:00:00,2024-09-07 15:05:54,Carlton,Richmond,Casual,2.01,Standard,-0.0,1.6,5.9,Saturday,Weekend,9
243,2024-02-20 18:00:00,2024-02-20 18:47:54,Southbank,Richmond,Casual,10.2,Electric,14.4,2.5,47.9,Tuesday,Weekday,2
244,2024-07-06 08:00:00,2024-07-06 08:17:18,Docklands,Richmond,Casual,5.02,Electric,13.9,1.2,17.3,Saturday,Weekend,7
245,2024-07-16 07:00:00,2024-07-16 07:04:54,CBD Central,Fitzroy,Subscriber,1.72,Electric,23.1,3.4,4.9,Tuesday,Weekday,7
246,2024-07-08 19:00:00,2024-07-08 19:07:48,CBD Central,Fitzroy,Subscriber,2.57,Electric,17.6,4.4,7.8,Monday,Weekday,7
247,2024-12-01 10:00:00,2024-12-01 10:06:48,Docklands,CBD Central,Subscriber,2.35,Electric,17.4,3.5,6.8,Sunday,Weekend,12
248,2024-05-23 14:00:00,2024-05-23 14:04:42,Richmond,St Kilda,Subscriber,1.82,Standard,21.9,1.6,4.7,Thursday,Weekday,5
249,2024-02-13 13:00:00,2024-02-13 13:09:42,Richmond,CBD Central,Subscriber,3.95,Standard,24.3,2.9,9.7,Tuesday,Weekday,2
250,2024-10-14 05:00:00,2024-10-14 05:16:18,Carlton,St Kilda,Subscriber,4.58,Electric,19.6,2.6,16.3,Monday,Weekday,10
251,2024-03-11 13:00:00,2024-03-11 13:14:24,Fitzroy,CBD Central,Casual,2.61,Electric,14.1,1.0,14.4,Monday,Weekday,3
252,2024-05-23 04:00:00,2024-05-23 04:02:06,Richmond,Docklands,Subscriber,0.79,Electric,9.0,3.8,2.1,Thursday,Weekday,5
253,2024-12-30 18:00:00,2024-12-30 18:31:00,Carlton,Fitzroy,Subscriber,6.09,Electric,26.7,0.2,31.0,Monday,Weekday,12
254,2024-09-02 15:00:00,2024-09-02 15:02:54,Richmond,Southbank,Casual,0.65,Standard,38.3,1.3,2.9,Monday,Weekday,9
255,2024-05-19 18:00:00,2024-05-19 18:07:18,Southbank,Southbank,Subscriber,2.4,Standard,18.7,3.3,7.3,Sunday,Weekend,5
256,2024-01-10 09:00:00,2024-01-10 09:08:48,St Kilda,Fitzroy,Subscriber,3.09,Electric,19.9,0.3,8.8,Wednesday,Weekday,1
257,2024-07-22 21:00:00,2024-07-22 21:03:54,Fitzroy,Richmond,Subscriber,1.34,Electric,27.0,1.2,3.9,Monday,Weekday,7
258,2024-10-19 14:00:00,2024-10-19 14:04:06,Carlton,Fitzroy,Casual,1.12,Electric,7.7,0.4,4.1,Saturday,Weekend,10
259,2024-08-21 08:00:00,2024-08-21 08:06:00,St Kilda,Fitzroy,Subscriber,2.39,Electric,23.7,2.4,6.0,Wednesday,Weekday,8
260,2024-11-29 04:00:00,2024-11-29 04:17:24,St Kilda,Fitzroy,Subscriber,6.52,Standard,20.3,6.0,17.4,Friday,Weekday,11
261,2024-11-16 03:00:00,2024-11-16 03:13:48,Richmond,Richmond,Subscriber,4.59,Standard,13.4,3.9,13.8,Saturday,Weekend,11
262,2024-07-12 10:00:00,2024-07-12 10:33:42,Docklands,St Kilda,Subscriber,9.34,Electric,14.9,3.1,33.7,Friday,Weekday,7
263,2024-11-15 23:00:00,2024-11-15 23:13:36,Southbank,Docklands,Subscriber,3.83,Standard,10.1,4.6,13.6,Friday,Weekday,11
264,2024-12-08 00:00:00,2024-12-08 00:50:12,Southbank,Southbank,Casual,10.58,Electric,24.8,2.1,50.2,Sunday,Weekend,12
265,2024-11-01 19:00:00,2024-11-01 19:22:12,Southbank,Carlton,Casual,8.04,Electric,11.8,0.3,22.2,Friday,Weekday,11
266,2024-04-01 21:00:00,2024-04-01 21:09:00,Fitzroy,Southbank,Casual,3.46,Electric,20.5,1.4,9.0,Monday,Weekday,4
267,2024-02-14 13:00:00,2024-02-14 13:18:00,CBD Central,Southbank,Casual,6.72,Electric,8.2,1.0,18.0,Wednesday,Weekday,2
268,2024-05-23 12:00:00,2024-05-23 12:37:30,Fitzroy,Richmond,Subscriber,11.37,Electric,26.4,0.4,37.5,Thursday,Weekday,5
269,2024-02-14 04:00:00,2024-02-14 04:15:00,Carlton,CBD Central,Casual,5.64,Electric,16.8,1.1,15.0,Wednesday,Weekday,2
270,2024-04-06 23:00:00,2024-04-06 23:04:06,St Kilda,Fitzroy,Subscriber,1.5,Standard,24.4,1.6,4.1,Saturday,Weekend,4
271,2024-05-22 12:00:00,2024-05-22 12:05:18,St Kilda,Fitzroy,Casual,1.97,Standard,16.7,0.9,5.3,Wednesday,Weekday,5
272,2024-01-13 13:00:00,2024-01-13 13:16:36,CBD Central,Fitzroy,Subscriber,6.86,Electric,14.4,1.3,16.6,Saturday,Weekend,1
273,2024-01-26 06:00:00,2024-01-26 06:03:00,Carlton,CBD Central,Subscriber,1.09,Standard,10.0,1.2,3.0,Friday,Weekday,1
274,2024-05-12 02:00:00,2024-05-12 02:28:24,CBD Central,Richmond,Subscriber,6.65,Electric,24.3,4.9,28.4,Sunday,Weekend,5
275,2024-01-30 03:00:00,2024-01-30 03:14:06,St Kilda,Docklands,Subscriber,5.25,Electric,15.8,1.9,14.1,Tuesday,Weekday,1
276,2024-07-31 00:00:00,2024-07-31 00:08:24,Richmond,Docklands,Subscriber,2.2,Standard,19.8,5.0,8.4,Wednesday,Weekday,7
277,2024-01-08 22:00:00,2024-01-08 22:28:48,Fitzroy,Richmond,Casual,8.52,Standard,13.8,1.2,28.8,Monday,Weekday,1
278,2024-02-10 20:00:00,2024-02-10 20:01:12,Southbank,Carlton,Subscriber,0.43,Standard,17.9,3.3,1.2,Saturday,Weekend,2
279,2024-05-03 23:00:00,2024-05-03 23:31:24,St Kilda,Docklands,Subscriber,7.71,Electric,19.2,1.9,31.4,Friday,Weekday,5
280,2024-09-11 06:00:00,2024-09-11 06:46:06,Docklands,Richmond,Casual,7.98,Electric,7.5,1.3,46.1,Wednesday,Weekday,9
281,2024-02-19 08:00:00,2024-02-19 08:08:48,Southbank,Docklands,Subscriber,3.04,Electric,13.9,1.2,8.8,Monday,Weekday,2
282,2024-05-18 15:00:00,2024-05-18 15:04:36,St Kilda,Fitzroy,Casual,1.81,Standard,27.5,2.2,4.6,Saturday,Weekend,5
283,2024-05-21 10:00:00,2024-05-21 10:01:48,Fitzroy,St Kilda,Subscriber,0.72,Standard,13.1,6.0,1.8,Tuesday,Weekday,5
284,2024-12-12 15:00:00,2024-12-12 15:04:00,CBD Central,Richmond,Casual,1.48,Standard,23.4,2.4,4.0,Thursday,Weekday,12
285,2024-03-16 16:00:00,2024-03-16 16:02:48,Richmond,Southbank,Subscriber,1.11,Electric,20.0,1.4,2.8,Saturday,Weekend,3
286,2024-08-31 22:00:00,2024-08-31 22:10:30,Richmond,Docklands,Subscriber,3.92,Standard,21.1,1.8,10.5,Saturday,Weekend,8
287,2024-10-06 13:00:00,2024-10-06 13:35:12,Southbank,Docklands,Subscriber,6.13,Standard,21.8,2.7,35.2,Sunday,Weekend,10
288,2024-01-24 17:00:00,2024-01-24 17:05:00,Fitzroy,CBD Central,Subscriber,1.26,Standard,18.1,4.6,5.0,Wednesday,Weekday,1
289,2024-08-14 18:00:00,2024-08-14 18:22:06,Richmond,Carlton,Casual,5.55,Electric,14.6,0.8,22.1,Wednesday,Weekday,8
290,2024-03-19 23:00:00,2024-03-19 23:12:00,Richmond,St Kilda,Subscriber,2.65,Electric,13.5,1.9,12.0,Tuesday,Weekday,3
291,2024-04-23 21:00:00,2024-04-23 21:06:18,Carlton,CBD Central,Subscriber,2.32,Electric,16.0,1.5,6.3,Tuesday,Weekday,4
292,2024-06-09 23:00:00,2024-06-09 23:24:24,Docklands,Fitzroy,Subscriber,7.24,Electric,25.5,0.6,24.4,Sunday,Weekend,6
293,2024-11-06 15:00:00,2024-11-06 15:27:42,Southbank,Southbank,Casual,10.41,Electric,9.9,1.9,27.7,Wednesday,Weekday,11
294,2024-06-16 06:00:00,2024-06-16 06:16:48,CBD Central,Carlton,Subscriber,5.34,Standard,16.1,4.6,16.8,Sunday,Weekend,6
295,2024-03-11 06:00:00,2024-03-11 06:02:36,Richmond,CBD Central,Casual,0.83,Standard,8.9,0.2,2.6,Monday,Weekday,3
296,2024-05-05 09:00:00,2024-05-05 09:14:54,Carlton,Richmond,Subscriber,3.91,Electric,14.5,2.2,14.9,Sunday,Weekend,5
297,2024-11-21 06:00:00,2024-11-21 06:04:54,Fitzroy,Docklands,Subscriber,1.78,Standard,17.3,2.3,4.9,Thursday,Weekday,11
298,2024-01-07 10:00:00,2024-01-07 10:35:18,Richmond,Docklands,Subscriber,11.92,Standard,26.4,1.5,35.3,Sunday,Weekend,1
299,2024-02-28 17:00:00,2024-02-28 17:22:42,Docklands,Carlton,Casual,5.7,Standard,27.0,2.4,22.7,Wednesday,Weekday,2
300,2024-02-02 16:00:00,2024-02-02 16:03:42,CBD Central,Docklands,Casual,1.52,Standard,7.2,2.3,3.7,Friday,Weekday,2
301,2024-12-03 08:00:00,2024-12-03 08:09:06,Fitzroy,Richmond,Subscriber,2.56,Standard,8.9,0.3,9.1,Tuesday,Weekday,12
302,2024-11-11 00:00:00,2024-11-11 00:13:00,Fitzroy,CBD Central,Subscriber,3.19,Electric,17.0,1.4,13.0,Monday,Weekday,11
303,2024-11-01 23:00:00,2024-11-01 23:03:24,Southbank,CBD Central,Casual,1.15,Standard,22.6,1.5,3.4,Friday,Weekday,11
304,2024-10-27 06:00:00,2024-10-27 06:16:30,Richmond,Docklands,Subscriber,3.66,Standard,8.4,0.6,16.5,Sunday,Weekend,10
305,2024-08-21 04:00:00,2024-08-21 04:18:42,Southbank,Docklands,Subscriber,6.99,Standard,15.8,1.6,18.7,Wednesday,Weekday,8
306,2024-08-29 17:00:00,2024-08-29 17:01:42,CBD Central,Fitzroy,Subscriber,0.56,Electric,24.2,1.4,1.7,Thursday,Weekday,8
307,2024-04-26 22:00:00,2024-04-26 22:05:42,Richmond,Southbank,Subscriber,2.2,Electric,24.9,5.5,5.7,Friday,Weekday,4
308,2024-01-23 09:00:00,2024-01-23 09:34:12,St Kilda,Carlton,Subscriber,8.52,Standard,16.2,0.1,34.2,Tuesday,Weekday,1
309,2024-09-06 10:00:00,2024-09-06 10:29:48,Richmond,CBD Central,Subscriber,11.32,Electric,6.0,3.5,29.8,Friday,Weekday,9
310,2024-03-17 17:00:00,2024-03-17 17:16:18,St Kilda,Carlton,Subscriber,4.75,Standard,24.3,2.4,16.3,Sunday,Weekend,3
311,2024-12-29 04:00:00,2024-12-29 04:07:36,Fitzroy,Fitzroy,Casual,1.38,Electric,12.5,3.6,7.6,Sunday,Weekend,12
312,2024-10-17 11:00:00,2024-10-17 11:26:00,Southbank,CBD Central,Subscriber,5.59,Electric,21.2,0.1,26.0,Thursday,Weekday,10
313,2024-08-22 09:00:00,2024-08-22 09:28:18,Docklands,Fitzroy,Casual,6.25,Electric,12.6,2.3,28.3,Thursday,Weekday,8
314,2024-05-02 22:00:00,2024-05-02 22:10:42,Richmond,Fitzroy,Subscriber,3.82,Electric,18.6,1.3,10.7,Thursday,Weekday,5
315,2024-11-29 00:00:00,2024-11-29 00:10:06,Docklands,St Kilda,Casual,2.2,Standard,19.9,3.0,10.1,Friday,Weekday,11
316,2024-07-18 04:00:00,2024-07-18 04:17:18,Richmond,Docklands,Subscriber,5.32,Electric,25.7,0.9,17.3,Thursday,Weekday,7
317,2024-04-08 16:00:00,2024-04-08 16:08:42,Fitzroy,Richmond,Casual,2.88,Standard,9.6,1.2,8.7,Monday,Weekday,4
318,2024-10-04 07:00:00,2024-10-04 07:15:42,Southbank,St Kilda,Subscriber,5.64,Electric,12.7,5.5,15.7,Friday,Weekday,10
319,2024-12-06 13:00:00,2024-12-06 13:03:48,CBD Central,Carlton,Casual,1.38,Standard,27.7,0.0,3.8,Friday,Weekday,12
320,2024-07-06 07:00:00,2024-07-06 07:04:24,CBD Central,Richmond,Subscriber,1.51,Electric,19.4,3.4,4.4,Saturday,Weekend,7
321,2024-09-07 02:00:00,2024-09-07 02:24:30,CBD Central,Carlton,Subscriber,5.38,Standard,12.8,0.5,24.5,Saturday,Weekend,9
322,2024-10-02 14:00:00,2024-10-02 14:04:36,Richmond,Docklands,Casual,1.39,Standard,22.3,3.8,4.6,Wednesday,Weekday,10
323,2024-09-03 15:00:00,2024-09-03 15:12:42,Richmond,Richmond,Subscriber,3.03,Electric,12.0,1.4,12.7,Tuesday,Weekday,9
324,2024-02-05 13:00:00,2024-02-05 13:07:36,Docklands,St Kilda,Subscriber,2.74,Electric,19.2,2.5,7.6,Monday,Weekday,2
325,2024-06-21 18:00:00,2024-06-21 18:03:24,Southbank,Carlton,Casual,1.2,Standard,13.9,0.2,3.4,Friday,Weekday,6
326,2024-06-06 01:00:00,2024-06-06 01:08:00,Richmond,St Kilda,Subscriber,1.79,Standard,25.5,1.7,8.0,Thursday,Weekday,6
327,2024-01-24 22:00:00,2024-01-24 22:01:12,Southbank,Docklands,Subscriber,0.38,Electric,12.9,1.8,1.2,Wednesday,Weekday,1
328,2024-02-17 20:00:00,2024-02-17 20:20:12,Docklands,Richmond,Casual,3.67,Standard,2.1,1.3,20.2,Saturday,Weekend,2
329,2024-09-19 05:00:00,2024-09-19 05:03:00,Richmond,Richmond,Subscriber,1.08,Electric,15.3,0.5,3.0,Thursday,Weekday,9
330,2024-09-26 01:00:00,2024-09-26 01:04:36,CBD Central,CBD Central,Casual,1.68,Electric,14.0,2.0,4.6,Thursday,Weekday,9
331,2024-11-08 21:00:00,2024-11-08 21:18:30,CBD Central,Fitzroy,Subscriber,4.7,Electric,16.5,0.0,18.5,Friday,Weekday,11
332,2024-07-18 01:00:00,2024-07-18 01:23:30,Fitzroy,Fitzroy,Casual,8.67,Standard,21.3,1.9,23.5,Thursday,Weekday,7
333,2024-06-09 14:00:00,2024-06-09 14:06:36,St Kilda,St Kilda,Subscriber,2.5,Electric,10.9,1.1,6.6,Sunday,Weekend,6
334,2024-04-13 19:00:00,2024-04-13 19:06:48,Carlton,Richmond,Casual,1.46,Standard,13.3,2.7,6.8,Saturday,Weekend,4
335,2024-05-10 04:00:00,2024-05-10 04:08:48,St Kilda,Carlton,Subscriber,2.25,Standard,18.0,1.2,8.8,Friday,Weekday,5
336,2024-08-25 03:00:00,2024-08-25 03:04:24,Richmond,St Kilda,Subscriber,1.02,Electric,14.0,6.3,4.4,Sunday,Weekend,8
337,2024-05-07 03:00:00,2024-05-07 03:20:12,Southbank,St Kilda,Subscriber,5.27,Standard,18.4,2.4,20.2,Tuesday,Weekday,5
338,2024-01-01 04:00:00,2024-01-01 04:01:42,Richmond,Southbank,Subscriber,0.47,Standard,21.2,0.1,1.7,Monday,Weekday,1
339,2024-08-05 14:00:00,2024-08-05 14:14:48,Southbank,Richmond,Casual,4.35,Electric,18.1,2.9,14.8,Monday,Weekday,8
340,2024-08-09 11:00:00,2024-08-09 11:23:54,Southbank,Fitzroy,Casual,4.2,Electric,24.6,1.9,23.9,Friday,Weekday,8
341,2024-07-21 21:00:00,2024-07-21 21:42:18,St Kilda,Richmond,Subscriber,7.63,Electric,12.3,2.4,42.3,Sunday,Weekend,7
342,2024-02-06 12:00:00,2024-02-06 12:08:54,Carlton,Docklands,Casual,2.94,Standard,14.5,4.9,8.9,Tuesday,Weekday,2
343,2024-10-19 19:00:00,2024-10-19 19:03:24,Fitzroy,St Kilda,Subscriber,0.95,Standard,27.0,1.1,3.4,Saturday,Weekend,10
344,2024-06-21 14:00:00,2024-06-21 14:22:48,St Kilda,Southbank,Subscriber,4.31,Electric,13.6,1.5,22.8,Friday,Weekday,6
345,2024-10-17 06:00:00,2024-10-17 06:21:06,Carlton,Southbank,Subscriber,5.55,Electric,32.7,2.7,21.1,Thursday,Weekday,10
346,2024-10-21 23:00:00,2024-10-21 23:24:54,CBD Central,Fitzroy,Subscriber,7.1,Standard,23.8,2.2,24.9,Monday,Weekday,10
347,2024-11-28 19:00:00,2024-11-28 19:07:24,CBD Central,Fitzroy,Subscriber,2.42,Electric,13.1,1.5,7.4,Thursday,Weekday,11
348,2024-10-10 07:00:00,2024-10-10 07:27:18,Southbank,Fitzroy,Casual,5.36,Standard,21.5,1.3,27.3,Thursday,Weekday,10
349,2024-07-05 01:00:00,2024-07-05 01:10:00,Docklands,Docklands,Subscriber,4.15,Standard,19.8,1.0,10.0,Friday,Weekday,7
350,2024-01-27 11:00:00,2024-01-27 11:08:18,Richmond,Southbank,Casual,2.38,Standard,9.3,2.2,8.3,Saturday,Weekend,1
351,2024-03-11 13:00:00,2024-03-11 13:04:12,Richmond,Carlton,Subscriber,1.43,Electric,27.3,1.3,4.2,Monday,Weekday,3
352,2024-07-17 00:00:00,2024-07-17 00:05:12,Southbank,Docklands,Casual,2.03,Standard,22.9,0.6,5.2,Wednesday,Weekday,7
353,2024-12-12 07:00:00,2024-12-12 07:14:18,Docklands,CBD Central,Subscriber,2.49,Standard,26.9,1.5,14.3,Thursday,Weekday,12
354,2024-02-04 14:00:00,2024-02-04 14:02:30,Carlton,St Kilda,Subscriber,0.8,Standard,24.3,0.8,2.5,Sunday,Weekend,2
355,2024-08-03 17:00:00,2024-08-03 17:18:00,CBD Central,Fitzroy,Subscriber,5.42,Electric,20.1,1.4,18.0,Saturday,Weekend,8
356,2024-12-12 04:00:00,2024-12-12 04:38:54,Richmond,Southbank,Casual,7.04,Electric,24.5,2.8,38.9,Thursday,Weekday,12
357,2024-09-04 21:00:00,2024-09-04 21:38:54,St Kilda,St Kilda,Subscriber,13.21,Standard,10.0,5.2,38.9,Wednesday,Weekday,9
358,2024-04-28 06:00:00,2024-04-28 06:06:24,Docklands,Richmond,Casual,1.42,Electric,29.9,2.1,6.4,Sunday,Weekend,4
359,2024-02-17 22:00:00,2024-02-17 22:11:54,Carlton,Docklands,Subscriber,4.06,Standard,22.5,2.1,11.9,Saturday,Weekend,2
360,2024-11-11 00:00:00,2024-11-11 00:24:12,CBD Central,CBD Central,Casual,6.22,Electric,6.3,4.5,24.2,Monday,Weekday,11
361,2024-03-21 11:00:00,2024-03-21 11:25:00,St Kilda,Richmond,Subscriber,8.97,Electric,9.0,5.3,25.0,Thursday,Weekday,3
362,2024-03-10 08:00:00,2024-03-10 08:04:06,Docklands,Docklands,Subscriber,1.64,Electric,19.7,1.1,4.1,Sunday,Weekend,3
363,2024-02-15 01:00:00,2024-02-15 01:14:36,Southbank,Docklands,Subscriber,5.56,Standard,12.7,0.1,14.6,Thursday,Weekday,2
